ID,Material,Film_Thickness_nm,Deposition_Method,Substrate,Refractive_Index,Bandgap_eV,Surface_Roughness_nm,Electrical_Conductivity_S_cm,Optical_Transmittance_%,Application,Source
2034_A1679,Graphene,113.5,ALD,Quartz,2.72,3.88,1.29,19.142959,84.35,Transparent Conductors,S13
1963_A1680,SiO2,82.7,Spin Coating,Quartz,2.11,3.91,0.57,13.644915,85.91,Optoelectronics,S12
2251_A1681,SnO2,108.2,Thermal Evaporation,PET,2.93,3.71,1.11,90.435621,87.78,Solar Cells,S20
2341_A1682,Al2O3,85.3,Thermal Evaporation,Silicon Wafer,1.58,1.11,4.38,9.013666,70.83,Transparent Conductors,S12
2576_A1683,SnO2,169.0,Spin Coating,Quartz,2.97,1.31,4.65,33.285876,71.64,Solar Cells,S20
1925_A1684,MoS2,60.6,CVD,Quartz,2.25,2.25,1.64,92.789597,78.77,Optoelectronics,S22
296_A1685,MoS2,139.0,Spin Coating,Silicon Wafer,2.19,3.32,4.26,48.725888,89.27,Optoelectronics,S22
713_A1686,ZnO,93.5,Thermal Evaporation,Quartz,2.29,1.75,1.35,12.350032,81.47,Solar Cells,S8
73_A1687,ZnO,106.0,ALD,PET,2.25,3.22,5.19,33.147563,83.74,Optoelectronics,S7
1953_A1688,MoS2,87.7,Spin Coating,Silicon Wafer,2.67,3.81,0.5,90.096471,77.42,Sensors,S21
2270_A1689,TiO2,70.7,Sputtering,Glass,2.21,2.46,3.16,42.066689,79.82,Sensors,S12
2562_A1690,MoS2,69.4,Sputtering,Quartz,2.7,2.79,2.6,68.691047,93.35,Solar Cells,S12
2886_A1691,SnO2,39.6,Spin Coating,Glass,2.37,3.89,1.25,95.539389,88.95,Sensors,S13
482_A1692,ITO,75.7,CVD,Quartz,2.94,2.92,1.63,55.946375,85.89,Optoelectronics,S23
2219_A1693,ZnO,14.7,Spin Coating,Quartz,2.23,1.7,2.86,32.081783,82.47,Transparent Conductors,S12
1531_A1694,Al2O3,130.7,Thermal Evaporation,Quartz,2.05,1.66,1.86,64.393768,77.22,Solar Cells,S10
2116_A1695,ZnO,67.0,Thermal Evaporation,Glass,1.96,2.43,1.27,23.65852,82.27,Solar Cells,S7
1515_A1696,ZnO,117.5,Thermal Evaporation,PET,2.51,1.5,4.33,55.89067,90.72,Solar Cells,S10
2961_A1697,SnO2,101.7,Sputtering,Glass,1.83,2.37,1.74,2.80544,69.98,Sensors,S12
1491_A1698,SnO2,107.6,Spin Coating,Glass,2.24,2.98,2.23,69.527256,88.56,Sensors,S3
1172_A1699,TiO2,127.2,ALD,Silicon Wafer,1.67,3.56,3.38,18.234004,89.78,Solar Cells,S14
2453_A1700,TiO2,63.7,Thermal Evaporation,Glass,1.55,3.91,4.14,73.64692,85.21,Sensors,S6
2430_A1701,Graphene,133.2,Sputtering,Silicon Wafer,2.4,2.88,2.04,14.713891,83.65,Sensors,S5
2074_A1702,MoS2,85.9,Sputtering,PET,1.89,3.9,2.77,3.917542,94.23,Sensors,S18
2217_A1703,Graphene,124.5,Sputtering,Silicon Wafer,2.15,1.5,2.33,67.859303,86.15,Optoelectronics,S25
2272_A1704,SnO2,86.4,CVD,Silicon Wafer,2.64,3.92,3.64,73.646898,93.69,Sensors,S13
406_A1705,MoS2,146.4,CVD,Silicon Wafer,2.87,2.11,1.69,51.293306,85.28,Solar Cells,S15
758_A1706,SnO2,117.3,Sputtering,Quartz,2.57,3.79,1.27,60.308621,82.97,Sensors,S23
1957_A1707,ZnO,67.1,CVD,PET,1.88,2.6,4.81,71.695975,72.45,Sensors,S5
2185_A1708,TiO2,139.4,Sputtering,Glass,1.69,1.3,2.46,23.491716,78.89,Sensors,S16
1952_A1709,SiO2,160.0,ALD,PET,2.18,2.54,2.73,12.377356,89.73,Solar Cells,S12
98_A1710,TiO2,78.7,CVD,Quartz,2.42,2.7,4.35,16.593579,71.78,Solar Cells,S9
1334_A1711,ZnO,97.1,CVD,Glass,2.34,3.37,2.83,72.007282,72.06,Optoelectronics,S7
2390_A1712,Al2O3,53.5,Sputtering,PET,1.63,2.61,4.01,102.865972,76.59,Solar Cells,S2
744_A1713,SiO2,138.0,CVD,PET,1.57,3.5,2.52,43.315308,85.22,Optoelectronics,S3
807_A1714,ZnO,101.2,ALD,Silicon Wafer,2.51,1.42,0.95,85.96493,82.71,Optoelectronics,S9
2770_A1715,SiO2,141.4,Spin Coating,Silicon Wafer,2.16,1.59,3.13,25.706259,90.07,Optoelectronics,S10
1897_A1716,TiO2,167.2,Thermal Evaporation,Quartz,2.45,2.05,2.89,11.046987,75.71,Solar Cells,S9
2500_A1717,SnO2,113.9,Sputtering,Silicon Wafer,1.96,2.27,2.75,10.325991,84.83,Optoelectronics,S12
1536_A1718,SnO2,95.3,CVD,Silicon Wafer,2.8,3.26,2.43,65.737431,87.74,Solar Cells,S15
2051_A1719,ITO,115.2,ALD,PET,2.69,3.46,4.53,40.375192,74.65,Sensors,S4
2011_A1720,SiO2,172.2,Sputtering,PET,1.8,1.72,0.7,57.452455,85.47,Sensors,S9
149_A1721,SiO2,65.5,ALD,PET,1.9,3.69,3.4,55.800898,72.77,Solar Cells,S16
2555_A1722,MoS2,96.2,Thermal Evaporation,Quartz,1.82,3.82,2.1,70.682983,81.42,Transparent Conductors,S14
2054_A1723,ITO,128.0,CVD,Quartz,2.98,1.51,0.48,21.456176,93.19,Sensors,S9
1903_A1724,Graphene,103.6,Sputtering,Quartz,2.39,1.84,2.91,29.977147,86.86,Optoelectronics,S19
1316_A1725,TiO2,68.7,ALD,Glass,2.73,1.03,0.69,42.489237,73.99,Optoelectronics,S24
693_A1726,ZnO,73.9,Spin Coating,PET,1.89,1.5,3.39,96.365321,86.11,Sensors,S1
819_A1727,Al2O3,90.5,ALD,Glass,2.85,1.47,3.66,80.956054,85.91,Sensors,S21
1729_A1728,SnO2,75.4,Spin Coating,Silicon Wafer,2.81,1.24,2.58,60.26881,73.8,Optoelectronics,S24
1387_A1729,Al2O3,142.5,Sputtering,Silicon Wafer,2.44,3.54,4.51,5.42724,85.97,Optoelectronics,S25
2282_A1730,MoS2,110.7,ALD,Quartz,2.14,3.61,1.8,29.559274,89.19,Optoelectronics,S7
2734_A1731,SnO2,24.1,Thermal Evaporation,Glass,1.92,2.11,2.02,16.760996,89.67,Sensors,S3
1600_A1732,ZnO,90.1,CVD,PET,2.89,1.22,3.99,8.983469,81.7,Sensors,S7
2611_A1733,MoS2,127.9,Sputtering,Glass,2.97,2.74,2.91,19.569333,84.27,Sensors,S2
2458_A1734,TiO2,91.9,CVD,Quartz,2.48,3.43,4.51,56.862396,83.93,Solar Cells,S15
702_A1735,TiO2,119.3,Thermal Evaporation,Quartz,1.5,1.67,1.86,35.502209,90.22,Sensors,S18
1879_A1736,Graphene,86.2,CVD,Silicon Wafer,2.12,2.62,1.79,28.711483,78.63,Solar Cells,S18
2657_A1737,SnO2,125.6,Sputtering,PET,2.29,3.73,0.81,86.240408,85.73,Solar Cells,S7
922_A1738,ITO,118.6,ALD,PET,1.68,3.05,3.33,93.333482,81.33,Sensors,S6
1425_A1739,MoS2,104.4,Sputtering,Glass,1.57,2.32,2.07,23.248139,76.64,Solar Cells,S1
1709_A1740,TiO2,92.8,CVD,Glass,2.14,3.67,1.06,16.023792,79.46,Sensors,S17
906_A1741,Al2O3,87.7,Sputtering,Quartz,2.36,1.11,0.81,56.52292,91.54,Sensors,S4
455_A1742,Graphene,171.3,Sputtering,Silicon Wafer,2.63,1.56,5.19,82.491873,89.26,Solar Cells,S13
2186_A1743,Graphene,89.8,Thermal Evaporation,Quartz,1.7,2.05,1.14,56.516133,71.57,Sensors,S19
2305_A1744,Al2O3,70.7,CVD,PET,2.36,2.16,1.29,35.541127,74.57,Transparent Conductors,S8
1772_A1745,MoS2,121.7,ALD,Glass,2.58,2.07,2.22,78.67548,85.3,Sensors,S22
168_A1746,SnO2,96.3,Spin Coating,Glass,1.88,1.84,1.34,23.79889,87.81,Optoelectronics,S3
731_A1747,Graphene,99.2,Spin Coating,PET,1.64,2.32,3.98,91.502608,70.44,Transparent Conductors,S5
2189_A1748,SiO2,79.0,ALD,Quartz,2.97,2.03,4.63,69.899424,88.86,Sensors,S1
1311_A1749,TiO2,78.3,ALD,Glass,2.96,3.25,1.0,14.043085,85.24,Sensors,S19
27_A1750,TiO2,84.4,CVD,Quartz,2.6,2.51,4.3,72.289988,77.68,Solar Cells,S6
2060_A1751,Al2O3,131.0,Thermal Evaporation,Glass,1.56,1.5,2.08,88.097538,79.92,Transparent Conductors,S21
1653_A1752,MoS2,84.8,Sputtering,PET,2.68,3.91,0.86,2.937914,82.45,Optoelectronics,S5
1623_A1753,Al2O3,61.9,Thermal Evaporation,Silicon Wafer,1.54,3.87,1.75,11.247983,75.8,Sensors,S15
588_A1754,Graphene,78.6,Spin Coating,PET,2.35,2.8,3.11,80.032957,78.67,Sensors,S20
2017_A1755,TiO2,127.9,Spin Coating,PET,2.72,1.17,2.86,91.855426,72.11,Sensors,S2
998_A1756,Al2O3,119.7,CVD,PET,2.83,1.13,2.05,1.092932,84.94,Sensors,S5
1177_A1757,ITO,126.8,Thermal Evaporation,Silicon Wafer,2.48,2.78,2.22,54.230403,80.08,Transparent Conductors,S10
1701_A1758,SnO2,92.2,CVD,Glass,2.74,3.44,1.62,43.942348,86.44,Optoelectronics,S1
1041_A1759,Al2O3,92.1,Spin Coating,Silicon Wafer,2.25,2.77,2.77,48.482016,95.02,Solar Cells,S23
34_A1760,Graphene,101.0,CVD,Silicon Wafer,2.38,1.46,1.57,89.000539,87.88,Transparent Conductors,S23
1810_A1761,TiO2,69.6,ALD,PET,2.9,3.14,2.8,79.678246,78.01,Optoelectronics,S14
2627_A1762,SiO2,73.2,CVD,PET,2.4,3.51,4.66,42.768497,75.22,Optoelectronics,S9
1380_A1763,Al2O3,144.2,Sputtering,PET,2.5,2.29,1.6,13.678664,80.77,Optoelectronics,S3
42_A1764,Graphene,85.3,ALD,Glass,1.78,3.77,3.57,95.678741,72.37,Solar Cells,S6
1792_A1765,SiO2,109.2,CVD,Quartz,1.56,2.83,1.44,29.148992,86.51,Sensors,S20
2190_A1766,TiO2,114.9,CVD,Silicon Wafer,2.61,2.76,2.61,19.041611,93.29,Transparent Conductors,S16
2607_A1767,MoS2,115.9,Sputtering,Silicon Wafer,1.94,1.71,2.88,35.346327,88.06,Transparent Conductors,S8
1973_A1768,TiO2,89.4,CVD,Silicon Wafer,1.94,3.23,3.99,9.590903,92.56,Transparent Conductors,S7
2290_A1769,SnO2,85.3,ALD,PET,2.66,2.67,3.04,88.010051,83.65,Optoelectronics,S16
1926_A1770,Al2O3,113.4,CVD,PET,2.53,1.43,3.81,29.957622,85.5,Sensors,S9
610_A1771,TiO2,98.0,ALD,Silicon Wafer,2.73,2.3,0.78,1.522648,69.02,Solar Cells,S8
1133_A1772,TiO2,135.7,CVD,PET,1.67,1.7,5.2,2.699195,71.18,Solar Cells,S2
29_A1773,TiO2,99.7,CVD,Glass,1.84,3.04,3.7,76.476858,87.85,Sensors,S21
442_A1774,ZnO,127.2,CVD,Quartz,1.95,2.33,1.14,12.456414,88.14,Sensors,S15
2356_A1775,ITO,122.0,Sputtering,Glass,2.2,1.22,4.03,20.461962,83.68,Solar Cells,S16
2799_A1776,MoS2,115.0,ALD,Silicon Wafer,2.6,3.25,4.27,23.786387,93.52,Solar Cells,S7
494_A1777,SnO2,37.9,Sputtering,PET,2.42,1.52,3.37,21.060612,80.79,Optoelectronics,S22
1259_A1778,SnO2,79.3,CVD,Glass,1.95,2.49,3.45,52.781174,94.1,Solar Cells,S6
1302_A1779,Graphene,115.4,CVD,Quartz,2.3,1.29,3.03,73.437344,71.91,Transparent Conductors,S3
2366_A1780,SiO2,128.7,Thermal Evaporation,Quartz,2.05,2.0,4.3,107.266509,95.57,Sensors,S25
1383_A1781,Al2O3,122.2,ALD,PET,2.75,3.09,1.78,20.057138,93.64,Transparent Conductors,S15
1305_A1782,Al2O3,112.2,Thermal Evaporation,PET,2.66,1.88,0.92,82.173316,77.02,Sensors,S13
237_A1783,Al2O3,151.6,Sputtering,Quartz,2.58,3.85,0.56,88.574227,85.72,Sensors,S6
552_A1784,Graphene,114.0,Sputtering,Glass,2.66,3.23,0.71,97.450114,86.32,Transparent Conductors,S14
521_A1785,Al2O3,99.2,CVD,Glass,1.46,1.08,0.97,38.932929,71.92,Transparent Conductors,S19
2447_A1786,TiO2,109.1,Sputtering,Glass,1.76,1.31,3.58,44.088851,92.53,Transparent Conductors,S16
1233_A1787,ZnO,91.1,Thermal Evaporation,Silicon Wafer,2.54,3.33,1.01,38.11867,86.3,Solar Cells,S11
1139_A1788,ZnO,72.7,Sputtering,PET,1.74,3.92,0.49,91.581936,93.2,Solar Cells,S24
721_A1789,Al2O3,88.7,Sputtering,Silicon Wafer,2.87,3.91,3.73,50.445118,82.99,Transparent Conductors,S24
736_A1790,Al2O3,103.1,CVD,PET,2.65,1.09,2.61,4.103638,73.95,Optoelectronics,S11
2654_A1791,TiO2,121.2,ALD,Quartz,1.97,2.87,4.69,5.770228,72.67,Optoelectronics,S20
1751_A1792,SiO2,96.9,Sputtering,PET,2.75,2.72,3.56,2.065535,79.89,Optoelectronics,S22
59_A1793,SnO2,104.7,CVD,PET,1.75,2.46,2.52,28.471932,73.05,Optoelectronics,S9
632_A1794,Graphene,134.8,Spin Coating,Quartz,2.3,2.38,4.32,44.05854,85.22,Optoelectronics,S12
1182_A1795,ZnO,103.1,Thermal Evaporation,Silicon Wafer,1.65,1.12,3.42,69.716283,78.69,Solar Cells,S8
2204_A1796,SnO2,74.4,Thermal Evaporation,Glass,2.65,3.49,3.84,47.178567,73.44,Transparent Conductors,S19
593_A1797,ITO,126.8,Thermal Evaporation,PET,2.47,3.11,2.83,79.190554,76.97,Sensors,S18
1304_A1798,SnO2,156.7,CVD,Quartz,2.39,2.2,4.99,17.459221,74.03,Solar Cells,S2
1388_A1799,ZnO,110.0,Spin Coating,Silicon Wafer,2.82,1.14,3.97,56.154982,73.17,Optoelectronics,S9
2616_A1800,ITO,106.7,Spin Coating,PET,2.17,3.8,1.24,109.188724,82.11,Solar Cells,S25
2631_A1801,MoS2,67.1,Thermal Evaporation,Glass,1.66,2.63,3.09,102.62386,77.82,Sensors,S21
1846_A1802,SiO2,95.1,ALD,PET,1.63,1.64,1.55,74.841418,90.25,Sensors,S22
940_A1803,Graphene,73.7,Thermal Evaporation,Glass,2.98,3.73,2.64,58.886058,88.62,Solar Cells,S13
2789_A1804,TiO2,129.6,Spin Coating,Silicon Wafer,2.67,1.89,4.72,4.417103,74.99,Transparent Conductors,S1
1250_A1805,Graphene,53.7,Spin Coating,Silicon Wafer,2.22,2.29,3.38,75.835113,91.68,Sensors,S3
905_A1806,ZnO,101.4,Thermal Evaporation,Silicon Wafer,1.69,2.93,2.5,37.22692,91.74,Transparent Conductors,S15
2544_A1807,TiO2,87.2,Sputtering,Glass,1.87,1.11,1.22,7.104688,89.4,Transparent Conductors,S24
1280_A1808,SnO2,73.6,CVD,Quartz,2.33,3.42,2.86,45.38239,91.04,Sensors,S19
2403_A1809,MoS2,109.9,Thermal Evaporation,Quartz,2.89,3.97,4.47,60.845013,92.19,Transparent Conductors,S1
2960_A1810,SnO2,74.1,ALD,Quartz,1.9,2.95,3.27,73.570132,84.72,Transparent Conductors,S25
2127_A1811,Al2O3,107.8,Sputtering,PET,2.36,2.48,4.16,30.490638,87.6,Optoelectronics,S19
2388_A1812,ZnO,61.3,Thermal Evaporation,Quartz,1.71,3.55,2.49,44.072079,70.04,Transparent Conductors,S3
2043_A1813,MoS2,112.0,Thermal Evaporation,Silicon Wafer,2.17,2.18,1.67,38.691301,74.46,Optoelectronics,S13
1143_A1814,ITO,95.8,Sputtering,Silicon Wafer,2.88,2.67,1.04,92.298556,79.79,Sensors,S23
2382_A1815,ZnO,92.6,Thermal Evaporation,PET,2.69,3.32,1.49,73.366466,78.67,Optoelectronics,S25
707_A1816,TiO2,99.7,Sputtering,PET,1.64,3.15,1.27,62.964789,96.52,Optoelectronics,S16
2642_A1817,ZnO,81.4,ALD,Silicon Wafer,2.22,1.48,2.53,75.202938,73.34,Transparent Conductors,S20
1023_A1818,TiO2,91.8,Spin Coating,Silicon Wafer,2.39,1.44,1.53,40.93471,73.94,Solar Cells,S9
746_A1819,Graphene,107.7,Thermal Evaporation,Quartz,2.7,1.58,1.73,10.767658,84.83,Transparent Conductors,S2
1547_A1820,TiO2,79.2,ALD,PET,2.07,2.98,2.75,24.668866,96.01,Solar Cells,S17
2358_A1821,MoS2,127.0,ALD,Quartz,1.91,3.92,2.09,21.953877,84.49,Solar Cells,S14
2047_A1822,ITO,57.6,CVD,Glass,2.25,3.59,3.02,92.883719,94.62,Transparent Conductors,S6
514_A1823,TiO2,94.5,Thermal Evaporation,PET,2.26,2.05,1.79,70.426467,91.88,Sensors,S2
82_A1824,ITO,83.4,Sputtering,PET,2.49,2.06,2.79,86.049757,75.92,Sensors,S9
2662_A1825,Al2O3,68.1,Sputtering,PET,2.75,2.71,2.5,76.874311,74.7,Sensors,S4
1309_A1826,MoS2,106.4,Thermal Evaporation,Silicon Wafer,1.6,2.04,2.96,43.49226,89.39,Transparent Conductors,S18
2496_A1827,TiO2,112.6,Thermal Evaporation,Glass,2.22,3.45,2.75,40.135827,79.44,Solar Cells,S15
915_A1828,SiO2,138.5,CVD,Glass,2.61,2.16,4.72,33.509859,93.67,Sensors,S7
1405_A1829,Graphene,99.2,Spin Coating,PET,2.11,2.15,0.61,11.324954,79.72,Sensors,S19
1648_A1830,SnO2,109.9,Spin Coating,PET,1.77,2.97,0.57,26.653557,94.2,Optoelectronics,S15
2761_A1831,ITO,121.1,Spin Coating,PET,1.54,2.82,3.05,93.485024,80.47,Sensors,S16
1109_A1832,Al2O3,42.3,Thermal Evaporation,Quartz,1.57,1.13,0.68,67.908152,91.2,Sensors,S25
151_A1833,SnO2,146.5,ALD,PET,2.46,2.5,2.26,80.628982,90.61,Sensors,S10
2727_A1834,SnO2,52.0,Spin Coating,Glass,2.43,3.46,2.87,33.618796,81.77,Optoelectronics,S24
775_A1835,SiO2,125.1,Spin Coating,Glass,2.29,2.27,2.24,3.005474,84.05,Optoelectronics,S3
330_A1836,ZnO,58.8,CVD,PET,2.69,3.99,3.93,9.93446,72.22,Optoelectronics,S12
7_A1837,SiO2,120.8,ALD,Silicon Wafer,2.79,1.37,3.66,60.126824,91.27,Solar Cells,S22
944_A1838,SiO2,98.0,Spin Coating,Quartz,2.63,2.11,3.13,19.397527,77.22,Solar Cells,S4
823_A1839,Al2O3,60.8,CVD,Quartz,2.39,3.79,2.08,101.894978,88.25,Sensors,S10
735_A1840,SnO2,59.7,Spin Coating,PET,2.7,2.56,0.6,87.384963,92.06,Sensors,S17
910_A1841,TiO2,80.8,Spin Coating,PET,1.57,2.11,3.3,92.603046,79.54,Transparent Conductors,S25
469_A1842,SnO2,122.8,Spin Coating,Glass,2.04,1.66,2.09,58.339617,69.24,Sensors,S20
182_A1843,ITO,70.8,Thermal Evaporation,Silicon Wafer,2.33,1.74,1.21,74.786483,91.48,Sensors,S16
165_A1844,SnO2,39.6,CVD,Silicon Wafer,1.85,2.21,3.24,47.905783,74.86,Solar Cells,S8
1524_A1845,Graphene,85.0,Thermal Evaporation,Glass,1.76,1.9,3.63,89.089235,76.01,Transparent Conductors,S1
452_A1846,MoS2,106.8,Sputtering,Glass,2.41,2.47,2.75,61.697447,78.9,Solar Cells,S17
491_A1847,Al2O3,109.8,CVD,PET,1.94,4.01,1.98,25.457691,90.85,Sensors,S10
2005_A1848,ITO,26.8,Thermal Evaporation,Glass,2.6,1.71,3.09,80.315787,92.98,Transparent Conductors,S5
1144_A1849,ZnO,106.5,ALD,Glass,2.19,3.36,2.75,34.391405,70.06,Optoelectronics,S10
1312_A1850,MoS2,125.4,Sputtering,Silicon Wafer,2.03,1.6,2.57,5.229755,88.76,Solar Cells,S8
2243_A1851,MoS2,42.7,ALD,Quartz,2.09,1.08,1.16,10.152534,71.65,Optoelectronics,S5
1112_A1852,SnO2,103.0,Thermal Evaporation,PET,2.54,3.24,1.24,99.841217,84.68,Optoelectronics,S20
2855_A1853,Graphene,108.1,Sputtering,Silicon Wafer,2.22,1.3,1.3,2.831757,88.79,Optoelectronics,S19
1978_A1854,Al2O3,110.2,CVD,Silicon Wafer,2.49,3.13,2.12,25.358382,69.81,Optoelectronics,S2
1442_A1855,MoS2,102.7,ALD,Quartz,2.58,2.23,1.92,73.097812,78.24,Transparent Conductors,S4
1890_A1856,SnO2,99.1,Spin Coating,PET,2.37,3.56,4.4,54.923141,91.9,Solar Cells,S8
1007_A1857,Graphene,66.0,Sputtering,Glass,2.64,2.93,4.06,82.670047,69.4,Sensors,S20
1628_A1858,MoS2,108.8,ALD,Silicon Wafer,2.33,3.33,3.73,41.615783,69.3,Optoelectronics,S15
1633_A1859,Al2O3,65.1,ALD,Glass,2.62,3.52,3.75,67.294339,92.37,Sensors,S7
1075_A1860,SiO2,99.9,Thermal Evaporation,Quartz,1.75,3.78,1.03,86.754682,77.99,Sensors,S6
579_A1861,TiO2,92.3,Sputtering,Glass,2.06,2.2,1.55,89.308445,95.79,Transparent Conductors,S22
2728_A1862,ZnO,113.5,ALD,Silicon Wafer,2.4,2.7,1.12,65.560132,81.86,Solar Cells,S10
2346_A1863,ZnO,101.3,Thermal Evaporation,Glass,2.57,2.99,3.46,12.58934,71.92,Sensors,S23
2264_A1864,Graphene,66.0,Thermal Evaporation,Glass,2.97,3.2,4.1,68.215037,80.58,Solar Cells,S4
2303_A1865,SiO2,62.1,CVD,Quartz,1.64,1.61,3.67,10.291148,72.23,Optoelectronics,S12
328_A1866,Al2O3,67.7,CVD,Silicon Wafer,2.64,2.73,4.97,75.038075,90.19,Solar Cells,S9
1791_A1867,TiO2,94.3,Spin Coating,Glass,2.87,3.86,0.9,66.905114,74.52,Solar Cells,S18
443_A1868,TiO2,81.8,Spin Coating,Quartz,1.91,4.07,3.03,95.504471,94.15,Optoelectronics,S16
1859_A1869,TiO2,57.7,Sputtering,Quartz,2.17,2.61,3.77,101.590547,88.8,Sensors,S18
2171_A1870,TiO2,145.8,Spin Coating,Quartz,2.05,3.64,2.99,24.070163,85.23,Transparent Conductors,S8
2833_A1871,ITO,160.3,CVD,PET,2.84,2.2,3.36,28.390604,75.61,Sensors,S13
833_A1872,ZnO,122.3,Thermal Evaporation,Glass,1.5,1.86,2.03,41.731778,90.44,Transparent Conductors,S22
2375_A1873,TiO2,107.4,Spin Coating,Silicon Wafer,2.71,1.99,2.16,49.90006,74.15,Transparent Conductors,S15
2104_A1874,Graphene,132.7,Sputtering,PET,2.1,3.03,2.14,53.119786,76.17,Sensors,S25
1415_A1875,ITO,104.9,ALD,Glass,2.75,3.77,4.4,38.931216,90.65,Solar Cells,S4
1202_A1876,TiO2,48.1,Thermal Evaporation,Silicon Wafer,2.99,1.9,0.48,66.142811,86.48,Optoelectronics,S20
2315_A1877,SiO2,130.0,ALD,Quartz,2.24,3.07,3.23,88.994711,92.04,Sensors,S20
1500_A1878,Al2O3,133.1,ALD,Quartz,2.73,3.8,3.31,88.394293,74.21,Transparent Conductors,S4
2878_A1879,ZnO,75.1,Spin Coating,Quartz,1.62,3.89,4.25,89.832468,92.58,Optoelectronics,S17
87_A1880,ITO,122.9,Spin Coating,Quartz,2.92,3.41,0.55,87.242308,77.66,Optoelectronics,S3
1404_A1881,SnO2,113.5,Spin Coating,Glass,1.9,3.66,2.18,19.161044,94.07,Sensors,S21
2927_A1882,ITO,169.7,CVD,Glass,2.54,3.05,3.68,14.397164,87.02,Sensors,S14
1482_A1883,Al2O3,122.4,ALD,PET,2.17,3.21,1.84,30.012261,88.66,Solar Cells,S12
778_A1884,ITO,77.1,Spin Coating,PET,2.33,1.59,1.55,66.674837,75.22,Optoelectronics,S21
800_A1885,TiO2,86.9,ALD,Silicon Wafer,2.42,3.9,0.88,48.653504,75.36,Sensors,S25
1667_A1886,ITO,54.7,ALD,Quartz,2.35,3.84,1.12,20.500702,97.42,Transparent Conductors,S3
55_A1887,SiO2,101.6,ALD,Quartz,2.78,1.3,4.57,4.308231,83.62,Solar Cells,S21
2363_A1888,ITO,86.3,Spin Coating,PET,2.04,1.3,2.53,37.86158,82.07,Sensors,S7
1288_A1889,SnO2,98.9,Sputtering,Quartz,1.91,1.72,1.32,16.345142,70.45,Solar Cells,S20
1668_A1890,SnO2,72.6,ALD,Glass,2.5,2.07,2.3,23.339224,74.59,Sensors,S4
2587_A1891,Graphene,101.7,CVD,Silicon Wafer,1.94,3.25,3.85,86.863003,92.44,Transparent Conductors,S11
2155_A1892,ITO,94.8,Spin Coating,Glass,2.95,1.28,0.59,68.099596,83.6,Optoelectronics,S3
1702_A1893,SiO2,63.2,Sputtering,Glass,2.85,2.25,4.25,30.825365,88.75,Solar Cells,S23
1246_A1894,ZnO,138.5,CVD,Quartz,2.06,2.34,5.2,39.345207,84.82,Sensors,S22
114_A1895,SiO2,95.8,ALD,Silicon Wafer,2.51,1.61,1.04,6.597208,84.4,Transparent Conductors,S3
2807_A1896,SiO2,112.9,Sputtering,Glass,1.58,2.86,1.77,5.524427,77.82,Transparent Conductors,S5
988_A1897,SnO2,161.4,Spin Coating,Quartz,1.75,2.11,1.52,67.79512,89.31,Sensors,S1
502_A1898,TiO2,98.0,CVD,Silicon Wafer,1.83,1.27,2.28,33.445847,79.04,Sensors,S23
2892_A1899,TiO2,143.0,Sputtering,Silicon Wafer,2.02,3.44,4.45,51.561393,71.86,Transparent Conductors,S14
1010_A1900,TiO2,132.3,Sputtering,Silicon Wafer,1.94,2.95,1.98,64.834129,70.1,Sensors,S11
1199_A1901,SiO2,86.2,ALD,Quartz,2.39,1.54,4.89,2.458139,82.56,Optoelectronics,S25
1395_A1902,TiO2,19.4,Spin Coating,Glass,2.01,2.54,4.32,21.416027,82.34,Sensors,S1
590_A1903,SiO2,136.2,Spin Coating,Glass,2.55,3.12,1.2,17.197235,80.15,Transparent Conductors,S24
769_A1904,Graphene,97.8,Sputtering,Silicon Wafer,1.69,3.62,1.58,17.811043,76.85,Optoelectronics,S13
18_A1905,SnO2,80.7,Spin Coating,Quartz,2.76,1.79,1.53,73.541635,74.37,Sensors,S5
1043_A1906,ZnO,64.1,Spin Coating,PET,1.66,3.08,1.09,81.545746,94.76,Transparent Conductors,S22
1448_A1907,Al2O3,96.8,ALD,Quartz,1.61,2.35,1.73,6.108201,76.41,Optoelectronics,S25
2464_A1908,TiO2,90.9,CVD,PET,1.59,2.3,1.04,13.375746,76.86,Sensors,S18
286_A1909,Graphene,105.7,Thermal Evaporation,Silicon Wafer,2.03,1.1,3.78,8.55938,89.71,Sensors,S16
2639_A1910,Al2O3,84.8,Thermal Evaporation,Glass,2.78,1.27,0.74,107.957866,78.15,Sensors,S10
429_A1911,ZnO,85.6,Sputtering,Glass,2.8,2.33,3.17,12.487438,85.19,Optoelectronics,S22
1329_A1912,SnO2,126.8,CVD,Silicon Wafer,2.48,1.98,4.29,19.608338,79.03,Transparent Conductors,S18
1949_A1913,MoS2,97.0,Spin Coating,Quartz,1.91,1.05,4.2,7.39155,71.21,Optoelectronics,S21
670_A1914,Al2O3,127.8,Sputtering,Glass,2.79,2.51,2.46,49.680228,82.27,Optoelectronics,S1
32_A1915,Al2O3,95.6,Spin Coating,Silicon Wafer,2.18,1.24,2.62,93.009101,88.16,Sensors,S1
1342_A1916,SiO2,71.4,Spin Coating,Glass,1.83,2.54,4.1,13.109236,83.44,Transparent Conductors,S9
723_A1917,TiO2,129.1,Thermal Evaporation,PET,1.92,2.67,4.01,90.36932,73.29,Optoelectronics,S2
